360.966,2,10,10
361.416,3,10,10
362.016,3,10,10
362.616,1,10,10
363.216,2,10,10
363.816,4,10,10
364.566,0,10,10
365.016,2,10,10
365.691,5,10,10
366.366,2,10,10
366.816,1,10,10
368.316,1,10,10
369.816,1,10,10
371.316,1,10,10
372.816,1,10,10
374.316,1,10,10
375.816,1,10,10
377.316,1,10,10
378.816,1,10,10
380.316,1,10,10
381.816,1,10,10
383.766,2,10,10
384.966,2,10,10
385.566,2,10,10
386.166,5,10,10
386.616,6,10,10
387.366,5,10,10
387.816,3,10,10
388.566,5,10,10
389.016,3,10,10
389.766,3,10,10
390.366,3,10,10
390.966,3,10,10
391.416,4,10,10
392.166,2,10,10
392.616,5,10,10
393.366,3,10,10
393.816,3,10,10
394.416,1,10,10
394.866,1,10,10
395.466,3,10,10
396.216,2,10,10
396.666,1,10,10
397.416,1,10,10
397.866,5,10,10
398.616,0,10,10
399.066,2,10,10
399.816,1,10,10
400.266,1,10,10
400.941,4,10,10
401.391,4,10,10
402.966,3,10,10
403.416,4,10,10
404.016,2,10,10
404.466,2,10,10
405.216,2,10,10
405.666,0,10,10
406.266,4,10,10
406.866,1,10,10
407.466,3,10,10
408.066,4,10,10
408.666,3,10,10
409.266,1,10,10
409.716,2,10,10
410.391,3,10,10
411.066,6,10,10
411.516,5,10,10
412.266,2,10,10
412.866,1,10,10
413.466,2,10,10
414.066,1,10,10
414.666,0,10,10
415.266,5,10,10
415.716,2,10,10
416.466,2,10,10
416.916,4,10,10
417.666,4,10,10
418.116,4,10,10
418.866,0,10,10
419.316,0,10,10
419.916,2,10,10
420.366,0,10,10
420.966,2,10,10
421.416,6,10,10
422.016,2,10,10
422.466,0,10,10
423.216,1,10,10
423.816,1,10,10
424.416,1,10,10
424.866,4,10,10
425.616,5,10,10
426.216,5,10,10
426.666,5,10,10
427.266,5,10,10
427.716,2,10,10
428.616,6,10,10
429.066,4,10,10
430.566,4,10,10
432.066,4,10,10
433.566,4,10,10
436.566,2,10,10
437.016,2,10,10
437.766,1,10,10
438.366,2,10,10
438.966,3,10,10
439.566,4,10,10
440.166,3,10,10
